repository_id,pull_request_number,full_divergence,python_divergence,delta,total_files,python_files,non_python_files,total_changes,python_changes,non_python_changes,non_python_ratio,non_python_change_ratio,module_count,documentation_files,configuration_files,test_files,assets_files,other_files
1,1441,0.661312668724318,0.661312668724318,0.0,1,1,0,6,6,0,0.0,0.0,1,0,0,0,0,0
1,1450,0.7853366904291331,0.7853366904291331,0.0,2,2,0,8,8,0,0.0,0.0,2,0,0,0,0,0
1,1463,0.9527412254341585,0.9527412254341585,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,1480,0.6952628449606357,0.6952628449606357,0.0,2,2,0,31,31,0,0.0,0.0,2,0,0,0,0,0
1,1484,0.6682208167390462,0.5586406914245257,-0.10958012531452055,4,1,3,87,25,62,0.75,0.7126436781609196,4,3,0,0,0,0
1,1496,0.5675025473218789,0.5675025473218789,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1509,0.6030528803662619,0.5928138826974529,-0.01023899766880898,4,2,2,35,31,4,0.5,0.11428571428571428,4,1,0,0,0,1
1,1510,0.5581777492612847,0.5581777492612847,0.0,1,1,0,7,7,0,0.0,0.0,1,0,0,0,0,0
1,1530,0.6576915025423842,0.6576915025423842,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,1534,0.7595356221321856,0.7595356221321856,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1535,0.6255623473392906,0.6255623473392906,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1539,0.8503277550441448,0.8503277550441448,0.0,1,1,0,17,17,0,0.0,0.0,1,0,0,0,0,0
1,1560,0.6870125464680156,0.6262830509483943,-0.06072949551962126,4,2,2,53,47,6,0.5,0.11320754716981132,4,0,0,0,0,2
1,1577,0.9459882946532805,0.9459882946532805,0.0,1,1,0,9,9,0,0.0,0.0,1,0,0,0,0,0
1,1593,0.7475699613535634,0.7788925295534206,0.03132256819985724,5,4,1,43,40,3,0.2,0.06976744186046512,5,1,0,0,0,0
1,1608,0.9798882502455986,0.9798882502455986,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1610,0.739763350296341,0.739763350296341,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1621,0.7060392203257843,0.7060392203257844,1.1102230246251565e-16,3,3,0,57,57,0,0.0,0.0,3,0,0,0,0,0
1,1651,0.4648666956784443,0.4648666956784443,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1671,0.7596429888625356,0.6862994182585462,-0.07334357060398933,5,2,3,231,138,93,0.6,0.4025974025974026,5,1,0,0,0,2
1,1679,0.6149983088192532,0.6149983088192532,0.0,3,3,0,24,24,0,0.0,0.0,3,0,0,0,0,0
1,1688,0.5502115733008597,0.5502115733008597,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1703,0.6045066907990173,0.6432952028783945,0.03878851207937717,2,1,1,16,14,2,0.5,0.125,2,0,0,0,0,1
1,1715,0.9571072042765276,0.9571072042765276,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1716,0.36610142238764676,0.34055261479422405,-0.025548807593422707,3,2,1,12,10,2,0.3333333333333333,0.16666666666666666,3,1,0,0,0,0
1,1728,0.8341744065195272,0.8507413551189296,0.01656694859940233,5,3,2,17,15,2,0.4,0.11764705882352941,5,1,0,0,0,1
1,1730,0.8210209234783656,0.7924671037852675,-0.028553819693098115,3,2,1,78,76,2,0.3333333333333333,0.02564102564102564,3,0,0,0,0,1
1,1747,0.8564818392522613,0.8564818392522613,0.0,2,2,0,8,8,0,0.0,0.0,2,0,0,0,0,0
1,1760,0.6234180676342153,0.6234180676342153,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1763,0.8599455484710262,0.8599455484710262,0.0,2,2,0,18,18,0,0.0,0.0,2,0,0,0,0,0
1,1766,0.47162214098404065,0.4575216543970877,-0.014100486586952954,3,2,1,240,238,2,0.3333333333333333,0.008333333333333333,3,1,0,0,0,0
1,1777,0.9538992172914408,0.9538992172914408,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1781,0.888298867222837,0.888298867222837,0.0,1,1,0,11,11,0,0.0,0.0,1,0,0,0,0,0
1,1801,0.5318424972452995,0.5318424972452995,0.0,1,1,0,9,9,0,0.0,0.0,1,0,0,0,0,0
1,1806,0.5145205494709351,0.5145205494709351,0.0,5,5,0,150,150,0,0.0,0.0,5,0,0,0,0,0
1,1811,0.5227292466062263,0.5227292466062263,0.0,1,1,0,17,17,0,0.0,0.0,1,0,0,0,0,0
1,1812,0.7784698707762376,0.7784698707762376,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,1813,0.8622697742400854,0.8622697742400854,0.0,2,2,0,23,23,0,0.0,0.0,2,0,0,0,0,0
1,1814,0.8365885276068027,0.8365885276068027,0.0,1,1,0,31,31,0,0.0,0.0,1,0,0,0,0,0
1,1820,0.6627046348113544,0.5470042916678752,-0.11570034314347921,19,4,15,435,154,281,0.7894736842105263,0.6459770114942529,19,12,0,0,0,3
1,1821,0.6463195771988723,0.762916887449324,0.11659731025045161,2,1,1,53,19,34,0.5,0.6415094339622641,2,1,0,0,0,0
1,1822,0.8470309210176934,0.8647527266953041,0.017721805677610725,3,2,1,104,102,2,0.3333333333333333,0.019230769230769232,3,0,0,0,0,1
1,1830,0.6134500985290929,0.6134500985290929,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1831,0.6049915215589724,0.6049915215589724,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1840,0.643732752517457,0.643732752517457,0.0,2,2,0,8,8,0,0.0,0.0,2,0,0,0,0,0
1,1848,0.4672172931469123,0.4672172931469123,0.0,1,1,0,29,29,0,0.0,0.0,1,0,0,0,0,0
1,1870,0.6607300853304627,0.7597803058690775,0.09905022053861479,2,1,1,12,11,1,0.5,0.08333333333333333,2,1,0,0,0,0
1,1872,0.6445212582437712,0.6445212582437712,0.0,2,2,0,15,15,0,0.0,0.0,2,0,0,0,0,0
1,1898,0.4320081127556169,0.432008112755617,1.1102230246251565e-16,3,3,0,55,55,0,0.0,0.0,3,0,0,0,0,0
1,1912,0.5750557355202792,0.5750557355202792,0.0,1,1,0,17,17,0,0.0,0.0,1,0,0,0,0,0
1,1913,0.9297960134850525,0.9297960134850525,0.0,1,1,0,5,5,0,0.0,0.0,1,0,0,0,0,0
1,1928,0.7952194138004347,0.7952194138004347,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,1932,1.0027973082287274,1.0027973082287274,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,1945,0.5911869047279195,0.3532483112794328,-0.23793859344848667,26,5,21,450,25,425,0.8076923076923077,0.9444444444444444,25,12,1,0,1,7
1,1950,0.5470645095060982,0.5470645095060982,0.0,2,2,0,10,10,0,0.0,0.0,2,0,0,0,0,0
1,1954,0.4088514921237093,0.3143396168494329,-0.0945118752742764,17,6,11,40,29,11,0.6470588235294118,0.275,16,0,2,0,1,8
1,1988,0.7185793549609376,0.7029759071581652,-0.015603447802772452,4,2,2,133,87,46,0.5,0.3458646616541353,4,1,0,0,0,1
1,1993,0.4701727578984519,0.4540069979463729,-0.01616575995207903,2,1,1,5,4,1,0.5,0.2,2,0,0,0,0,1
1,1996,0.6658152706683336,0.6658152706683336,0.0,3,3,0,9,9,0,0.0,0.0,3,0,0,0,0,0
1,1998,0.6818524391909706,0.6319290417553671,-0.04992339743560348,5,1,4,10,2,8,0.8,0.8,5,3,0,0,0,1
1,2000,0.41991757610561653,0.4334022966025912,0.01348472049697469,2,1,1,3,1,2,0.5,0.6666666666666666,2,0,0,0,0,1
1,2003,0.6736679003532486,0.6736679003532486,0.0,2,2,0,10,10,0,0.0,0.0,2,0,0,0,0,0
1,2004,0.5382216870899073,0.5382216870899073,0.0,1,1,0,6,6,0,0.0,0.0,1,0,0,0,0,0
1,2006,0.5862683676301736,0.5862683676301736,0.0,3,3,0,7,7,0,0.0,0.0,3,0,0,0,0,0
1,2013,0.6195290597686373,0.6495537237641191,0.03002466399548187,3,2,1,54,52,2,0.3333333333333333,0.037037037037037035,3,0,0,0,0,1
1,2014,0.6044799184801526,0.6044799184801526,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2017,0.8568664993040664,0.8275373873226723,-0.029329111981394096,3,2,1,21,18,3,0.3333333333333333,0.14285714285714285,3,0,0,0,0,1
1,2019,0.7616436997621786,0.7694326220423906,0.007788922280211996,3,2,1,16,12,4,0.3333333333333333,0.25,3,1,0,0,0,0
1,2022,0.6914564206763267,0.6914564206763267,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2026,0.5864814864513224,0.5864814864513224,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2028,0.6345139414838143,0.6345139414838143,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2031,0.6618332919125636,0.6898350506960175,0.0280017587834539,3,2,1,102,101,1,0.3333333333333333,0.00980392156862745,3,0,0,0,0,1
1,2039,0.5749943043455507,0.5749943043455507,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2046,0.5331929965636117,0.561602878331734,0.028409881768122203,2,1,1,10,2,8,0.5,0.8,2,1,0,0,0,0
1,2047,0.6880074040729139,0.7189717183942361,0.030964314321322184,3,2,1,51,49,2,0.3333333333333333,0.0392156862745098,3,0,0,0,0,1
1,2052,0.42977526473716154,0.42977526473716154,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2067,0.5165978507962163,0.5165978507962163,0.0,4,4,0,10,10,0,0.0,0.0,4,0,0,0,0,0
1,2068,0.5305701811061319,0.46926876998923883,-0.06130141111689302,3,1,2,6,2,4,0.6666666666666666,0.6666666666666666,3,1,1,0,0,0
1,2070,0.7516227510517758,0.7516227510517758,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,2072,0.858584304037156,0.858584304037156,0.0,1,1,0,14,14,0,0.0,0.0,1,0,0,0,0,0
1,2089,0.8835821052297493,0.8835821052297493,0.0,2,2,0,11,11,0,0.0,0.0,2,0,0,0,0,0
1,2093,0.9150809509639457,0.9150809509639457,0.0,1,1,0,24,24,0,0.0,0.0,1,0,0,0,0,0
1,2123,0.6890902413729663,0.6919701586630087,0.002879917290042444,3,2,1,27,24,3,0.3333333333333333,0.1111111111111111,3,0,0,0,0,1
1,2131,0.5996964423283919,0.6037231698810275,0.004026727552635556,10,4,6,37,31,6,0.6,0.16216216216216217,10,1,1,0,1,3
1,2152,0.760297077577773,0.760297077577773,0.0,1,1,0,16,16,0,0.0,0.0,1,0,0,0,0,0
1,2155,0.6379166783034864,0.6379166783034864,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2180,0.7046815220766277,0.9705887202588396,0.26590719818221187,22,3,19,86,8,78,0.8636363636363636,0.9069767441860465,22,19,0,0,0,0
1,2182,0.8753840562195886,0.8753840562195886,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2193,0.8007197931860268,0.8197622946677883,0.019042501481761454,6,4,2,19,8,11,0.3333333333333333,0.5789473684210527,6,1,0,0,0,1
1,2201,0.6179125792857387,0.7887140088301191,0.17080142954438038,6,3,3,16,8,8,0.5,0.5,6,3,0,0,0,0
1,2203,0.5668216991874556,0.5668216991874556,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,2209,0.6751739467614231,0.6751739467614231,0.0,2,2,0,22,22,0,0.0,0.0,2,0,0,0,0,0
1,2217,0.5364001891694246,0.5364001891694246,0.0,2,2,0,6,6,0,0.0,0.0,2,0,0,0,0,0
1,2222,0.8727995227288922,0.8524633887675039,-0.020336133961388225,3,2,1,23,20,3,0.3333333333333333,0.13043478260869565,3,0,0,0,0,1
1,2223,0.8315949258021341,0.8315949258021341,0.0,2,2,0,40,40,0,0.0,0.0,2,0,0,0,0,0
1,2228,0.36760434060828495,0.3674328938481788,-0.00017144676010616422,12,7,5,229,209,20,0.4166666666666667,0.08733624454148471,11,0,1,0,0,4
1,2231,0.3731273831737022,0.3731273831737022,0.0,1,1,0,9,9,0,0.0,0.0,1,0,0,0,0,0
1,2238,0.9819192439703329,0.9819192439703329,0.0,1,1,0,11,11,0,0.0,0.0,1,0,0,0,0,0
1,2248,0.7475627977525447,0.7475627977525447,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2249,0.9175114309357596,0.9728909897919744,0.05537955885621482,3,2,1,65,61,4,0.3333333333333333,0.06153846153846154,3,0,0,0,0,1
1,2252,0.7960771620400918,0.7998513685163751,0.0037742064762832372,3,2,1,84,82,2,0.3333333333333333,0.023809523809523808,3,0,0,0,0,1
1,2254,0.7616810751758017,0.7278238884872125,-0.03385718668858928,3,2,1,30,27,3,0.3333333333333333,0.1,3,0,0,0,0,1
1,2256,0.7510907859839495,0.7392498104972451,-0.011840975486704375,3,2,1,317,313,4,0.3333333333333333,0.012618296529968454,3,0,0,0,0,1
1,2258,0.9262804308887012,0.9262804308887012,0.0,1,1,0,70,70,0,0.0,0.0,1,0,0,0,0,0
1,2259,0.737120508105134,0.732625611096049,-0.004494897009085008,3,2,1,136,133,3,0.3333333333333333,0.022058823529411766,3,0,0,0,0,1
1,2276,0.9036680519799457,0.9036680519799457,0.0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,0,0
1,2282,0.7752669236080878,0.7761356743726765,0.0008687507645886994,4,3,1,146,139,7,0.25,0.04794520547945205,4,0,0,0,0,1
1,2284,0.7593501889270404,0.7593501889270404,0.0,2,2,0,47,47,0,0.0,0.0,2,0,0,0,0,0
1,2288,0.6683594043940612,0.6683594043940612,0.0,2,2,0,126,126,0,0.0,0.0,2,0,0,0,0,0
1,2297,0.8752452273481892,0.8997316187881719,0.024486391439982658,3,2,1,80,77,3,0.3333333333333333,0.0375,3,0,0,0,0,1
1,2307,0.5123873876787064,0.36944355503422666,-0.14294383264447974,4,2,2,220,12,208,0.5,0.9454545454545454,4,2,0,0,0,0
1,2310,0.9169349935885271,0.9169349935885271,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2314,0.7010345742314303,0.7010345742314303,0.0,2,2,0,79,79,0,0.0,0.0,2,0,0,0,0,0
1,2316,0.6652731902373459,0.6652731902373459,0.0,2,2,0,41,41,0,0.0,0.0,2,0,0,0,0,0
1,2319,0.7891301651736412,0.7815223511481616,-0.007607814025479609,4,3,1,97,92,5,0.25,0.05154639175257732,4,0,0,0,0,1
1,2322,0.873112085328621,0.873112085328621,0.0,3,3,0,56,56,0,0.0,0.0,3,0,0,0,0,0
1,2326,0.6748750930205903,0.6748750930205903,0.0,3,3,0,143,143,0,0.0,0.0,3,0,0,0,0,0
1,2338,0.9090941128178085,0.9090941128178085,0.0,1,1,0,8,8,0,0.0,0.0,1,0,0,0,0,0
1,2342,0.5342486725313826,0.5342486725313826,0.0,1,1,0,7,7,0,0.0,0.0,1,0,0,0,0,0
1,2344,0.7610639836249362,0.7830700112263496,0.022006027601413347,4,3,1,15,12,3,0.25,0.2,4,0,0,0,0,1
1,2346,0.9266022849550586,0.9266022849550586,0.0,3,3,0,38,38,0,0.0,0.0,3,0,0,0,0,0
1,2347,0.5042058696275518,0.5042058696275518,0.0,3,3,0,43,43,0,0.0,0.0,3,0,0,0,0,0
1,2348,0.6902770814365384,0.6371564039137474,-0.05312067752279104,5,3,2,51,40,11,0.4,0.21568627450980393,5,1,0,0,0,1
1,2350,0.578353776873815,0.7954857423807941,0.2171319655069791,3,2,1,133,62,71,0.3333333333333333,0.5338345864661654,3,1,0,0,0,0
1,2352,0.3895128615894682,0.37847651196034515,-0.011036349629123032,7,5,2,511,494,17,0.2857142857142857,0.033268101761252444,7,1,0,0,0,1
1,2353,0.8478610945328398,0.8478610945328398,0.0,1,1,0,21,21,0,0.0,0.0,1,0,0,0,0,0
1,2354,0.797592477673112,0.8358138336321426,0.038221355959030534,3,2,1,37,33,4,0.3333333333333333,0.10810810810810811,3,0,0,0,0,1
1,2358,0.669174624064989,0.7355556161822584,0.06638099211726944,7,3,4,291,250,41,0.5714285714285714,0.140893470790378,7,2,0,0,0,2
1,2359,0.38141040307173824,0.38141040307173824,0.0,1,1,0,18,18,0,0.0,0.0,1,0,0,0,0,0
1,2362,0.9679883048086709,1.008468562571219,0.040480257762548155,3,2,1,63,59,4,0.3333333333333333,0.06349206349206349,3,0,0,0,0,1
1,2363,0.6359457962680252,0.6359457962680252,0.0,3,3,0,69,69,0,0.0,0.0,3,0,0,0,0,0
1,2367,0.6240357085005808,0.6240357085005808,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2371,0.4118542309327169,0.4118542309327169,0.0,2,2,0,53,53,0,0.0,0.0,2,0,0,0,0,0
1,2373,0.43301173474827026,0.4230485499770853,-0.009963184771184963,4,3,1,83,80,3,0.25,0.03614457831325301,4,0,0,0,0,1
1,2374,0.6834024428433866,0.7090597974190672,0.025657354575680635,3,2,1,36,34,2,0.3333333333333333,0.05555555555555555,3,0,0,0,0,1
1,2378,0.6031243428048778,0.5475789225609602,-0.05554542024391762,5,4,1,94,82,12,0.2,0.1276595744680851,5,1,0,0,0,0
1,2393,0.6573127702296686,0.6573127702296686,0.0,1,1,0,21,21,0,0.0,0.0,1,0,0,0,0,0
1,2394,0.49247153891823947,0.48173914422171205,-0.010732394696527425,6,5,1,157,146,11,0.16666666666666666,0.07006369426751592,6,0,0,0,0,1
1,2395,0.4420477056595462,0.4523958373374435,0.010348131677897277,6,5,1,499,496,3,0.16666666666666666,0.006012024048096192,6,0,0,0,0,1
1,2396,0.6012337286742766,0.6012337286742766,0.0,1,1,0,298,298,0,0.0,0.0,1,0,0,0,0,0
1,2397,0.7481184650126832,0.7464237728324696,-0.001694692180213564,3,2,1,37,34,3,0.3333333333333333,0.08108108108108109,3,0,0,0,0,1
1,2398,0.9209713766696496,0.9209713766696496,0.0,1,1,0,7,7,0,0.0,0.0,1,0,0,0,0,0
1,2399,0.6359369309662767,0.756894975255811,0.12095804428953427,15,9,6,120,65,55,0.4,0.4583333333333333,15,5,0,1,0,0
1,2409,0.50451439646476,0.50451439646476,0.0,2,2,0,51,51,0,0.0,0.0,2,0,0,0,0,0
1,2412,0.5079612095213288,0.48046770944466777,-0.02749350007666107,3,2,1,61,58,3,0.3333333333333333,0.04918032786885246,3,0,0,0,0,1
1,2414,0.6219573964358605,0.6023450452339414,-0.019612351201919065,8,6,2,317,313,4,0.25,0.012618296529968454,8,0,0,1,0,1
1,2416,0.596648866650709,0.5021804465007755,-0.09446842014993351,13,4,9,277,218,59,0.6923076923076923,0.21299638989169675,12,3,2,2,0,2
1,2430,0.8327869161196717,0.7960209358406062,-0.036765980279065524,3,2,1,17,14,3,0.3333333333333333,0.17647058823529413,3,0,0,0,0,1
1,2436,0.5644246334754215,0.5914502265907844,0.0270255931153629,13,8,5,860,446,414,0.38461538461538464,0.4813953488372093,13,4,0,0,0,1
1,2450,0.6124413431944739,0.5806326628960756,-0.03180868029839823,3,2,1,13,11,2,0.3333333333333333,0.15384615384615385,3,0,0,0,0,1
1,2467,0.6778813878226244,0.6778813878226244,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2475,0.9658223827016758,0.9658223827016758,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2490,0.5959446477782017,0.6320587115170055,0.03611406373880388,5,3,2,680,181,499,0.4,0.7338235294117647,5,2,0,0,0,0
1,2502,0.7243720295412679,0.7243720295412679,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2527,0.7687252181245059,0.7833958545309844,0.014670636406478477,3,2,1,32,24,8,0.3333333333333333,0.25,3,0,0,0,0,1
1,2529,0.8942938867495491,0.9275459952347395,0.033252108485190335,2,1,1,3,2,1,0.5,0.3333333333333333,2,0,0,0,0,1
1,2530,0.9176303811117845,0.9176303811117845,0.0,2,2,0,36,36,0,0.0,0.0,2,0,0,0,0,0
1,2558,0.6380339730459472,0.8849607917829095,0.24692681873696232,3,2,1,59,36,23,0.3333333333333333,0.3898305084745763,3,0,1,0,0,0
1,2570,0.6280905929540925,0.5365617862772434,-0.09152880667684915,10,4,6,228,133,95,0.6,0.4166666666666667,10,6,0,0,0,0
1,2577,0.6213889037454852,0.6213889037454852,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2580,0.7776498233667769,0.7776498233667769,0.0,2,2,0,74,74,0,0.0,0.0,2,0,0,0,0,0
1,2581,0.8452089053954378,0.8632707030324489,0.0180617976370111,2,1,1,12,4,8,0.5,0.6666666666666666,2,0,0,0,0,1
1,2582,0.4750874892308873,0.4750874892308873,0.0,2,2,0,19,19,0,0.0,0.0,2,0,0,0,0,0
1,2591,0.8495674245158092,0.8495674245158092,0.0,2,2,0,97,97,0,0.0,0.0,2,0,0,0,0,0
1,2593,0.5768928767232646,0.48297429030560457,-0.09391858641766004,7,2,5,212,64,148,0.7142857142857143,0.6981132075471698,7,5,0,0,0,0
1,2603,0.4281638193540849,0.4281638193540849,0.0,1,1,0,6,6,0,0.0,0.0,1,0,0,0,0,0
1,2606,0.6769643817258937,0.6505090452987516,-0.02645533642714204,3,2,1,167,164,3,0.3333333333333333,0.017964071856287425,3,0,0,0,0,1
1,2607,0.7140304731606106,0.5886574729977896,-0.12537300016282105,6,3,3,74,41,33,0.5,0.44594594594594594,6,2,1,0,0,0
1,2622,0.9155202955339796,1.0133984149654827,0.09787811943150304,4,2,2,61,48,13,0.5,0.21311475409836064,4,1,1,0,0,0
1,2624,0.6805370030153731,0.7327528014841584,0.052215798468785324,67,54,13,1191,675,516,0.19402985074626866,0.4332493702770781,65,4,2,0,0,7
1,2629,0.6232354168958529,0.5851903437628732,-0.03804507313297978,3,2,1,22,19,3,0.3333333333333333,0.13636363636363635,3,1,0,0,0,0
1,2630,0.7521845297604075,0.7521845297604075,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2635,0.7476286771043095,0.7758396848223409,0.028211007718031422,5,3,2,107,87,20,0.4,0.18691588785046728,5,2,0,0,0,0
1,2636,0.5647325638045138,0.4692861409324909,-0.09544642287202287,6,3,3,152,110,42,0.5,0.27631578947368424,6,3,0,0,0,0
1,2665,0.6314640738480589,0.6621393825704187,0.030675308722359795,3,2,1,36,33,3,0.3333333333333333,0.08333333333333333,3,1,0,0,0,0
1,2668,0.5052464467472011,0.5052464467472011,0.0,1,1,0,5,5,0,0.0,0.0,1,0,0,0,0,0
1,2676,0.508931087538663,0.5123475482012785,0.0034164606626154725,103,30,73,5577,1489,4088,0.7087378640776699,0.7330105791644254,100,31,4,1,4,33
1,2685,0.5737407285284541,0.8152646326819477,0.24152390415349356,7,4,3,917,232,685,0.42857142857142855,0.7470010905125409,7,3,0,0,0,0
1,2691,0.5959566224133603,0.5739479375066203,-0.022008684906740017,4,3,1,108,104,4,0.25,0.037037037037037035,4,1,0,0,0,0
1,2693,0.722457267528617,0.6812835579703288,-0.04117370955828825,6,3,3,70,48,22,0.5,0.3142857142857143,6,3,0,0,0,0
1,2694,0.7351967605849703,0.7351967605849703,0.0,1,1,0,18,18,0,0.0,0.0,1,0,0,0,0,0
1,2695,0.7990660694791039,0.7990660694791039,0.0,3,3,0,90,90,0,0.0,0.0,3,0,0,0,0,0
1,2699,0.5485587690829198,0.5745653500178567,0.026006580934936907,21,7,14,354,102,252,0.6666666666666666,0.711864406779661,19,4,3,0,0,7
1,2707,0.48058490803196774,0.48058490803196774,0.0,2,2,0,17,17,0,0.0,0.0,2,0,0,0,0,0
1,2709,0.5683662477018341,0.5777413438713142,0.009375096169480068,25,5,20,780,417,363,0.8,0.4653846153846154,25,18,1,0,0,1
1,2711,0.7554857943234613,0.7554857943234613,0.0,2,2,0,26,26,0,0.0,0.0,2,0,0,0,0,0
1,2724,0.5983367379506959,0.511301905284914,-0.08703483266578182,4,3,1,54,30,24,0.25,0.4444444444444444,4,1,0,0,0,0
1,2730,0.9542118573108972,0.9976938602401039,0.043482002929206676,3,2,1,6,5,1,0.3333333333333333,0.16666666666666666,3,1,0,0,0,0
1,2737,0.9339152685222039,0.9339152685222039,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2738,0.639261909438165,0.639261909438165,0.0,2,2,0,29,29,0,0.0,0.0,2,0,0,0,0,0
1,2739,0.9623377854751636,0.9623377854751636,0.0,2,2,0,35,35,0,0.0,0.0,2,0,0,0,0,0
1,2746,0.8267265261305674,0.8267265261305674,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2748,0.704867283256625,0.704867283256625,0.0,2,2,0,15,15,0,0.0,0.0,2,0,0,0,0,0
1,2752,0.9590286612988188,0.9590286612988188,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2765,0.5116012355778582,0.5007890384195207,-0.010812197158337478,3,2,1,48,45,3,0.3333333333333333,0.0625,3,1,0,0,0,0
1,2784,0.3482677031213105,0.2951031782286627,-0.05316452489264778,6,4,2,144,85,59,0.3333333333333333,0.4097222222222222,6,2,0,0,0,0
1,2789,0.5527361777988802,0.5527361777988802,0.0,2,2,0,8,8,0,0.0,0.0,2,0,0,0,0,0
1,2804,0.8254173037617778,0.8232714773892549,-0.0021458263725229187,3,2,1,37,31,6,0.3333333333333333,0.16216216216216217,3,1,0,0,0,0
1,2825,0.6384451221612653,0.6575743937239884,0.01912927156272315,3,2,1,27,24,3,0.3333333333333333,0.1111111111111111,3,1,0,0,0,0
1,2827,0.5433125160608245,0.5433125160608245,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2828,0.368142615906747,0.368142615906747,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2842,0.5790004593391935,0.5790004593391935,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2848,0.8032546188705127,0.8032546188705127,0.0,1,1,0,4,4,0,0.0,0.0,1,0,0,0,0,0
1,2854,0.559807981086103,0.7817614881585133,0.22195350707241035,2,1,1,42,4,38,0.5,0.9047619047619048,2,1,0,0,0,0
1,2898,0.6042478613427675,0.43334700132014203,-0.1709008600226255,3,1,2,49,26,23,0.6666666666666666,0.46938775510204084,3,2,0,0,0,0
1,2914,0.5302490493451584,0.5302490493451584,0.0,1,1,0,3,3,0,0.0,0.0,1,0,0,0,0,0
1,2928,0.6867348605086724,0.6909785444368047,0.004243683928132347,3,2,1,22,20,2,0.3333333333333333,0.09090909090909091,3,1,0,0,0,0
1,2934,0.7598215419072694,0.6608746786088724,-0.09894686329839697,3,2,1,11,5,6,0.3333333333333333,0.5454545454545454,3,1,0,0,0,0
1,2936,0.5546490049131201,0.5831519698970371,0.028502964983917023,3,2,1,28,22,6,0.3333333333333333,0.21428571428571427,3,1,0,0,0,0
1,2939,0.5245168599762617,0.5021693347226199,-0.02234752525364181,3,2,1,22,19,3,0.3333333333333333,0.13636363636363635,3,1,0,0,0,0
1,2940,0.7719521726902261,0.7719521726902261,0.0,1,1,0,2,2,0,0.0,0.0,1,0,0,0,0,0
1,2957,0.6286559873166115,0.6250458742720708,-0.0036101130445407303,3,2,1,46,28,18,0.3333333333333333,0.391304347826087,3,1,0,0,0,0
1,2962,0.5105499993797005,0.5105499993797005,0.0,1,1,0,5,5,0,0.0,0.0,1,0,0,0,0,0
1,2963,0.7021200567718375,0.7021200567718375,0.0,2,2,0,21,21,0,0.0,0.0,2,0,0,0,0,0
