repository_id,pull_request_number,total_files,python_file_count,non_python_file_count,python_similarity,random_mean_similarity,random_median_similarity,random_p05_similarity,random_p95_similarity,random_best_similarity,python_minus_random_mean,random_probability_beats_python
1,838,1,1,0,0.19114873913013386,0.1911487391301339,0.19114873913013386,0.19114873913013386,0.19114873913013386,0.19114873913013386,-2.7755575615628914e-17,1.0
1,839,3,2,1,0.4249436292882793,0.3212270757068443,0.278357205412787,0.2610251931160673,0.4249436292882793,0.4249436292882793,0.103716553581435,0.331
1,840,1,1,0,0.006983565815109856,0.0069835658151098535,0.006983565815109856,0.006983565815109856,0.006983565815109856,0.006983565815109856,2.6020852139652106e-18,1.0
1,843,1,1,0,0.11962390223438729,0.11962390223438726,0.11962390223438729,0.11962390223438729,0.11962390223438729,0.11962390223438729,2.7755575615628914e-17,1.0
1,851,1,1,0,0.6076086295927309,0.607608629592731,0.6076086295927309,0.6076086295927309,0.6076086295927309,0.6076086295927309,-1.1102230246251565e-16,1.0
1,859,2,2,0,0.21673411555608,0.21673411555608,0.21673411555608,0.21673411555608,0.21673411555608,0.21673411555608,0.0,1.0
1,862,2,2,0,0.4534102903952137,0.4534102903952136,0.4534102903952137,0.4534102903952137,0.4534102903952137,0.4534102903952137,1.1102230246251565e-16,1.0
1,864,1,1,0,0.29250957199450517,0.2925095719945051,0.29250957199450517,0.29250957199450517,0.29250957199450517,0.29250957199450517,5.551115123125783e-17,1.0
1,876,4,2,2,0.5512222665349811,0.4120664169915257,0.43515073255413317,0.17640164793261626,0.5512222665349811,0.5512222665349811,0.1391558495434554,0.178
1,877,1,1,0,0.34686612941122735,0.34686612941122724,0.34686612941122735,0.34686612941122735,0.34686612941122735,0.34686612941122735,1.1102230246251565e-16,1.0
1,885,1,1,0,0.4333155954893602,0.4333155954893604,0.4333155954893602,0.4333155954893602,0.4333155954893602,0.4333155954893602,-1.6653345369377348e-16,1.0
1,891,1,1,0,0.4993975263912246,0.4993975263912247,0.4993975263912246,0.4993975263912246,0.4993975263912246,0.4993975263912246,-1.1102230246251565e-16,1.0
1,895,1,1,0,0.03456809553302217,0.03456809553302216,0.03456809553302217,0.03456809553302217,0.03456809553302217,0.03456809553302217,6.938893903907228e-18,1.0
1,919,1,1,0,0.6107935212445641,0.6107935212445641,0.6107935212445641,0.6107935212445641,0.6107935212445641,0.6107935212445641,0.0,1.0
1,936,1,1,0,0.3570765243530997,0.3570765243530997,0.3570765243530997,0.3570765243530997,0.3570765243530997,0.3570765243530997,0.0,1.0
1,938,3,2,1,0.40976144152660887,0.34808536702023624,0.3586352047668781,0.2755778057506763,0.40976144152660887,0.40976144152660887,0.061676074506372636,0.346
1,946,1,1,0,0.0617108109203752,0.06171081092037522,0.0617108109203752,0.0617108109203752,0.0617108109203752,0.0617108109203752,-2.0816681711721685e-17,1.0
1,960,2,2,0,0.20988434838944148,0.20988434838944148,0.20988434838944148,0.20988434838944148,0.20988434838944148,0.20988434838944148,0.0,1.0
1,961,1,1,0,0.06875447579387807,0.06875447579387807,0.06875447579387807,0.06875447579387807,0.06875447579387807,0.06875447579387807,0.0,1.0
1,997,1,1,0,0.14612307632762844,0.14612307632762844,0.14612307632762844,0.14612307632762844,0.14612307632762844,0.14612307632762844,0.0,1.0
1,1000,5,5,0,0.01113811207049711,0.011138112070497124,0.011138112070497124,0.01113811207049711,0.011138112070497136,0.011138112070497138,-1.3877787807814457e-17,0.962
1,1014,1,1,0,0.3564168227233246,0.35641682272332453,0.3564168227233246,0.3564168227233246,0.3564168227233246,0.3564168227233246,5.551115123125783e-17,1.0
1,1019,2,2,0,0.06863694976788987,0.06863694976788984,0.06863694976788987,0.06863694976788987,0.06863694976788987,0.06863694976788987,2.7755575615628914e-17,1.0
1,1022,1,1,0,-0.026976812749474464,-0.026976812749474454,-0.026976812749474464,-0.026976812749474464,-0.026976812749474464,-0.026976812749474464,-1.0408340855860843e-17,1.0
1,1030,1,1,0,0.23360249344934206,0.2336024934493421,0.23360249344934206,0.23360249344934206,0.23360249344934206,0.23360249344934206,-5.551115123125783e-17,1.0
1,1032,3,2,1,0.08689717608110505,0.059292938834917534,0.06659973776399339,0.024632619317389987,0.08689717608110505,0.08689717608110505,0.02760423724618751,0.343
1,1039,1,1,0,0.2686402415681825,0.26864024156818245,0.2686402415681825,0.2686402415681825,0.2686402415681825,0.2686402415681825,5.551115123125783e-17,1.0
1,1040,1,1,0,0.06881452830666904,0.06881452830666904,0.06881452830666904,0.06881452830666904,0.06881452830666904,0.06881452830666904,0.0,1.0
1,1052,1,1,0,0.32446062385419777,0.32446062385419777,0.32446062385419777,0.32446062385419777,0.32446062385419777,0.32446062385419777,0.0,1.0
1,1058,1,1,0,0.5977522750257326,0.5977522750257324,0.5977522750257326,0.5977522750257326,0.5977522750257326,0.5977522750257326,2.220446049250313e-16,1.0
1,1079,1,1,0,0.41680160859823057,0.4168016085982307,0.41680160859823057,0.41680160859823057,0.41680160859823057,0.41680160859823057,-1.1102230246251565e-16,1.0
1,1086,1,1,0,0.31732575801036117,0.3173257580103612,0.31732575801036117,0.31732575801036117,0.31732575801036117,0.31732575801036117,-5.551115123125783e-17,1.0
